Date,Location,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2021-06-17,Nizamabad,33,241.29958333333332,0.0891666666666666,2.7854166666666664,33.483333333333334,0.9875,4.013333333333334,5.194999999999999,2.8466666666666662
2021-06-17,Warangal,35,256.0425,0.1204166666666666,4.10125,34.88291666666667,1.2604166666666667,3.9916666666666663,5.0200000000000005,1.8983333333333332
2021-06-18,Adilabad,35,234.0675,0.295,4.075,35.166666666666664,3.815,3.6179166666666656,4.6000000000000005,3.4154166666666668
2021-06-18,Karimnagar,32,247.41916666666668,0.1875,3.804583333333333,31.731666666666666,1.8883333333333332,2.766666666666667,3.68,2.56875
2021-06-18,Khammam,32,266.05625000000003,0.1529166666666666,4.098333333333334,31.695833333333336,1.885,4.627916666666667,6.462916666666668,2.1595833333333334
2021-06-18,Nizamabad,29,236.7108333333333,0.0845833333333333,2.5479166666666666,29.28875,0.9591666666666666,2.9287499999999995,3.9645833333333336,3.1004166666666664
2021-06-18,Warangal,28,261.46583333333336,0.1879166666666666,4.739166666666667,27.61916666666667,2.48875,3.897083333333333,5.1466666666666665,2.6475
2021-06-19,Adilabad,42,231.98125,0.1845833333333333,3.112083333333333,42.17083333333333,2.6950000000000003,4.052083333333333,5.0216666666666665,3.1879166666666667
2021-06-19,Karimnagar,41,238.79583333333332,0.1683333333333333,2.8487500000000003,40.97833333333333,1.5533333333333337,2.6583333333333337,3.4929166666666664,2.6579166666666665
2021-06-19,Khammam,41,247.83625,0.0808333333333333,3.330833333333333,41.21666666666667,2.1904166666666667,4.707916666666667,6.345,3.2075
2021-06-19,Nizamabad,37,233.2325,0.09875,2.0158333333333336,37.12,0.7987500000000001,2.44375,3.313333333333333,3.0695833333333336
2021-06-19,Warangal,38,256.59833333333336,0.12375,3.985416666666667,38.46,2.0904166666666666,4.064166666666667,5.3275,3.202083333333333
2021-06-20,Adilabad,36,236.84875,0.1770833333333333,3.9125,36.15083333333333,2.306666666666666,4.19125,5.44625,4.310416666666667
2021-06-20,Karimnagar,45,237.26625,0.1791666666666666,2.609166666666667,44.540416666666665,1.524166666666667,3.308333333333333,4.32875,3.3404166666666666
2021-06-20,Khammam,53,241.3,0.08125,2.0925,52.95916666666667,1.7079166666666667,4.8966666666666665,6.215416666666666,3.0741666666666667
2021-06-20,Nizamabad,38,224.3325,0.0991666666666666,1.6583333333333332,37.790416666666665,0.7287499999999999,2.9754166666666664,3.9525,3.452916666666667
2021-06-20,Warangal,42,234.7620833333333,0.1416666666666666,2.4379166666666667,41.97625,1.07125,3.139583333333333,4.359583333333333,3.429583333333333
2021-06-21,Adilabad,41,245.7491666666667,0.1520833333333333,4.135416666666667,41.455416666666665,2.15375,5.665,7.655,5.1658333333333335
2021-06-21,Karimnagar,29,373.42291666666665,1.3525,7.735833333333333,29.032916666666665,3.074583333333333,7.990833333333334,12.025833333333331,6.482916666666667
2021-06-21,Khammam,40,262.0225,0.0733333333333333,3.0033333333333334,40.42041666666667,1.4966666666666668,5.180833333333333,7.579583333333333,4.285
2021-06-21,Nizamabad,35,259.7975,0.1179166666666666,3.7320833333333336,34.630833333333335,2.525416666666666,5.31125,8.303749999999999,5.770833333333333
2021-06-21,Warangal,35,311.39458333333334,0.4916666666666667,5.320833333333334,34.83625,1.285,6.22,9.877916666666666,5.760416666666667
2021-06-22,Adilabad,34,302.7725,0.2433333333333333,7.902916666666666,33.51416666666667,2.580416666666667,7.091666666666666,9.63875,5.459166666666667
2021-06-22,Karimnagar,41,317.9329166666667,0.0966666666666666,6.145,41.142916666666665,4.382916666666667,9.375416666666666,14.284583333333332,6.462083333333333
2021-06-22,Khammam,27,337.9591666666667,0.0875,5.405833333333334,26.85375,1.6704166666666669,10.367083333333332,13.932083333333331,4.814583333333333
2021-06-22,Nizamabad,40,286.5,0.11625,4.6525,39.755833333333335,3.66625,8.4175,12.806666666666668,6.2804166666666665
2021-06-22,Warangal,31,429.1929166666666,1.17,10.331666666666669,31.230833333333333,2.6645833333333333,14.023333333333332,22.013333333333332,8.1325
2021-06-23,Adilabad,38,264.5258333333333,0.2154166666666666,4.708333333333333,37.98375,2.395833333333333,6.83125,8.174166666666666,2.6416666666666666
2021-06-23,Karimnagar,45,375.9275,0.1654166666666666,8.28125,45.3075,3.9125,15.759166666666667,20.322916666666668,6.357499999999999
2021-06-23,Khammam,28,377.8729166666667,0.1641666666666666,5.933333333333334,28.042916666666667,1.8458333333333328,20.004583333333333,23.98583333333333,2.7775
2021-06-23,Nizamabad,46,295.2633333333333,0.2008333333333333,4.62875,45.82083333333333,3.467916666666667,10.8775,14.145416666666668,5.199583333333334
2021-06-23,Warangal,39,459.0958333333333,0.305,10.437083333333334,38.72,2.47625,22.385416666666668,28.86208333333333,6.525
2021-06-24,Adilabad,34,276.7645833333333,0.1791666666666666,4.413333333333333,33.9675,2.2775,8.318333333333333,9.0175,1.5520833333333333
2021-06-24,Karimnagar,44,288.3079166666667,0.1675,4.789166666666667,44.07791666666666,3.83,9.8175,12.05,3.5741666666666667
2021-06-24,Khammam,33,399.9879166666667,0.2475,6.572500000000001,33.288333333333334,2.4320833333333334,20.79625,25.066666666666663,3.6833333333333336
