Date time,Address,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
2019-02-10,Nizamabad,16.833333333333332,29.33333333333333,24.33333333333333,46.1,37.68,82.5,0.0,,230.0,,0.0,0.0,0.0,5.3,0.0,1015.9,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-11,Nizamabad,20.166666666666664,32.05555555555556,27.333333333333336,58.6,47.17,89.4,2.2,,140.0,,0.0,0.0,0.0,5.3,32.5,1015.2,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-12,Nizamabad,22.16666666666667,32.83333333333333,28.722222222222225,62.0,50.63,91.8,2.2,,185.0,,0.0,0.0,0.0,5.3,30.0,1015.8,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-13,Nizamabad,22.16666666666667,33.333333333333336,29.166666666666668,56.9,42.53,89.3,2.2,,166.67,,0.0,0.0,0.0,5.3,0.0,1015.8,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-14,Nizamabad,20.055555555555557,34.66666666666667,29.22222222222222,54.0,40.29,91.5,0.0,,230.0,,0.0,0.0,0.0,6.2,0.0,1012.5,Smoke Or Haze,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-15,Nizamabad,23.666666666666664,34.16666666666667,30.500000000000004,59.5,41.49,92.6,3.4,,140.0,,0.0,0.0,0.0,6.2,35.0,1011.1,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-16,Nizamabad,21.333333333333336,31.166666666666664,27.77777777777778,56.4,43.03,86.4,0.0,,230.0,,0.08,25.0,0.0,6.2,0.0,1012.1,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Rain
2019-02-17,Nizamabad,21.05555555555556,31.166666666666664,27.44444444444445,55.0,41.94,86.1,0.0,,230.0,,0.0,0.0,0.0,6.2,0.0,1011.5,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-18,Nizamabad,22.05555555555556,33.05555555555556,28.77777777777778,57.1,43.17,88.7,2.2,,95.0,,0.0,0.0,0.0,6.2,0.0,1010.2,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-19,Nizamabad,23.05555555555556,35.66666666666667,31.111111111111114,59.1,39.81,97.4,0.0,,320.0,,0.0,0.0,0.0,6.2,12.5,1009.8,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-20,Nizamabad,24.33333333333333,35.05555555555556,30.833333333333336,62.6,44.49,97.8,2.2,,200.0,,0.0,0.0,0.0,6.2,10.0,1012.7,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-21,Nizamabad,24.055555555555557,34.333333333333336,30.222222222222225,60.8,44.19,92.8,0.0,,215.0,,0.0,0.0,0.0,6.2,7.5,1015.1,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-22,Nizamabad,25.055555555555557,36.05555555555556,31.777777777777786,58.4,38.12,95.3,0.0,,230.0,,0.0,0.0,0.0,6.2,65.0,1012.8,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Partially cloudy
2019-02-23,Nizamabad,25.33333333333333,37.05555555555556,32.88888888888889,57.3,34.48,97.3,0.0,,320.0,,0.0,0.0,0.0,6.2,0.0,1010.1,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-24,Nizamabad,26.666666666666668,38.333333333333336,33.666666666666664,56.0,30.37,100.2,3.4,,200.0,,0.0,0.0,0.0,6.2,15.0,1007.7,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-25,Nizamabad,25.055555555555557,35.66666666666667,31.444444444444443,52.6,30.26,93.4,0.0,,230.0,,0.0,0.0,0.0,6.2,0.0,1008.3,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
2019-02-26,Nizamabad,23.05555555555556,34.66666666666667,30.88888888888889,53.2,33.0,91.9,0.0,,230.0,,0.0,0.0,0.0,6.2,20.0,1007.6,,18.6722,78.0913,"Nizamabad, Telangana, India","Nizamabad, Telangana, India",,Clear
