,Region,Month,Year,Start_Date,End_Date,Start_Date_Unix,End_Date_Unix,Full Location,LatLong
283,Warangal,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
284,Warangal,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
285,Warangal,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
286,Warangal,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
287,Warangal,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
288,Warangal,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
289,Warangal,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
290,Warangal,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
291,Warangal,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
292,Warangal,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
293,Warangal,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
294,Warangal,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
295,Warangal,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
296,Warangal,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
297,Warangal,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
298,Warangal,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
299,Warangal,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
300,Karimnagar,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
301,Karimnagar,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
302,Karimnagar,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
303,Karimnagar,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
304,Karimnagar,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
305,Karimnagar,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
306,Karimnagar,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
307,Karimnagar,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
308,Karimnagar,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
309,Karimnagar,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
310,Karimnagar,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
311,Karimnagar,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
312,Karimnagar,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
313,Karimnagar,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
314,Karimnagar,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
315,Karimnagar,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
316,Karimnagar,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
317,Karimnagar,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
318,Karimnagar,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
319,Karimnagar,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
320,Karimnagar,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
321,Karimnagar,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
322,Karimnagar,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
323,Karimnagar,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
324,Khammam,JAN,2019,01-01-19,31-01-19,1546281000,1548873000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
325,Khammam,FEB,2019,01-02-19,28-02-19,1548959400,1551292200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
326,Khammam,MAR,2019,01-03-19,31-03-19,1551378600,1553970600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
327,Khammam,APR,2019,01-04-19,30-04-19,1554057000,1556562600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
328,Khammam,MAY,2019,01-05-19,31-05-19,1556649000,1559241000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
329,Khammam,JUN,2019,01-06-19,30-06-19,1559327400,1561833000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
330,Khammam,JUL,2019,01-07-19,31-07-19,1561919400,1564511400,"Khammam, Telangana, India",lat=17.5&lon=80.333333
331,Khammam,AUG,2019,01-08-19,31-08-19,1564597800,1567189800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
332,Khammam,SEP,2019,01-09-19,30-09-19,1567276200,1569781800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
333,Khammam,OCT,2019,01-10-19,31-10-19,1569868200,1572460200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
334,Khammam,NOV,2019,01-11-19,30-11-19,1572546600,1575052200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
335,Khammam,DEC,2019,01-12-19,31-12-19,1575138600,1577730600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
336,Adilabad,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
337,Adilabad,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
338,Adilabad,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
339,Adilabad,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
340,Adilabad,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
341,Adilabad,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
342,Adilabad,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Adilabad, Telangana, India",lat=19.5&lon=78.5
343,Adilabad,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
344,Adilabad,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
345,Adilabad,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
346,Adilabad,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
347,Adilabad,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
348,Nizamabad,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
349,Nizamabad,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
350,Nizamabad,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
351,Nizamabad,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
352,Nizamabad,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
353,Nizamabad,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
354,Nizamabad,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
355,Nizamabad,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
356,Nizamabad,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
357,Nizamabad,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
358,Nizamabad,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
359,Nizamabad,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
360,Warangal,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
361,Warangal,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
362,Warangal,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
363,Warangal,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
364,Warangal,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
365,Warangal,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
366,Warangal,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
367,Warangal,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
368,Warangal,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
369,Warangal,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
370,Warangal,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
371,Warangal,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
372,Warangal,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
373,Warangal,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
374,Warangal,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
375,Warangal,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
376,Warangal,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
377,Warangal,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
378,Warangal,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
379,Warangal,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
380,Warangal,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
381,Warangal,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
382,Warangal,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
383,Warangal,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
384,Karimnagar,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
385,Karimnagar,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
386,Karimnagar,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
387,Karimnagar,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
388,Karimnagar,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
389,Karimnagar,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
390,Karimnagar,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
391,Karimnagar,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
392,Karimnagar,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
393,Karimnagar,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
394,Karimnagar,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
395,Karimnagar,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
396,Karimnagar,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
397,Karimnagar,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
398,Karimnagar,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
399,Karimnagar,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
400,Karimnagar,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
401,Karimnagar,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
402,Karimnagar,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
403,Karimnagar,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
404,Karimnagar,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
405,Karimnagar,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
406,Karimnagar,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
407,Karimnagar,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
408,Khammam,JAN,2018,01-01-18,31-01-18,1514745000,1517337000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
409,Khammam,FEB,2018,01-02-18,28-02-18,1517423400,1519756200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
410,Khammam,MAR,2018,01-03-18,31-03-18,1519842600,1522434600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
411,Khammam,APR,2018,01-04-18,30-04-18,1522521000,1525026600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
412,Khammam,MAY,2018,01-05-18,31-05-18,1525113000,1527705000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
413,Khammam,JUN,2018,01-06-18,30-06-18,1527791400,1530297000,"Khammam, Telangana, India",lat=17.5&lon=80.333333
414,Khammam,JUL,2018,01-07-18,31-07-18,1530383400,1532975400,"Khammam, Telangana, India",lat=17.5&lon=80.333333
415,Khammam,AUG,2018,01-08-18,31-08-18,1533061800,1535653800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
416,Khammam,SEP,2018,01-09-18,30-09-18,1535740200,1538245800,"Khammam, Telangana, India",lat=17.5&lon=80.333333
417,Khammam,OCT,2018,01-10-18,31-10-18,1538332200,1540924200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
418,Khammam,NOV,2018,01-11-18,30-11-18,1541010600,1543516200,"Khammam, Telangana, India",lat=17.5&lon=80.333333
419,Khammam,DEC,2018,01-12-18,31-12-18,1543602600,1546194600,"Khammam, Telangana, India",lat=17.5&lon=80.333333
420,Adilabad,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
421,Adilabad,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
422,Adilabad,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
423,Adilabad,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
424,Adilabad,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
425,Adilabad,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Adilabad, Telangana, India",lat=19.5&lon=78.5
426,Adilabad,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Adilabad, Telangana, India",lat=19.5&lon=78.5
427,Adilabad,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
428,Adilabad,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Adilabad, Telangana, India",lat=19.5&lon=78.5
429,Adilabad,OCT,2017,01-10-17,31-10-17,1506796200,1509388200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
430,Adilabad,NOV,2017,01-11-17,30-11-17,1509474600,1511980200,"Adilabad, Telangana, India",lat=19.5&lon=78.5
431,Adilabad,DEC,2017,01-12-17,31-12-17,1512066600,1514658600,"Adilabad, Telangana, India",lat=19.5&lon=78.5
432,Nizamabad,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
433,Nizamabad,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
434,Nizamabad,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
435,Nizamabad,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
436,Nizamabad,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
437,Nizamabad,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
438,Nizamabad,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
439,Nizamabad,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
440,Nizamabad,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
441,Nizamabad,OCT,2017,01-10-17,31-10-17,1506796200,1509388200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
442,Nizamabad,NOV,2017,01-11-17,30-11-17,1509474600,1511980200,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
443,Nizamabad,DEC,2017,01-12-17,31-12-17,1512066600,1514658600,"Nizamabad, Telangana, India",lat=18.75&lon=78.25
444,Warangal,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
445,Warangal,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
446,Warangal,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
447,Warangal,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
448,Warangal,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
449,Warangal,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
450,Warangal,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
451,Warangal,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
452,Warangal,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
453,Warangal,OCT,2017,01-10-17,31-10-17,1506796200,1509388200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
454,Warangal,NOV,2017,01-11-17,30-11-17,1509474600,1511980200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
455,Warangal,DEC,2017,01-12-17,31-12-17,1512066600,1514658600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
456,Warangal,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
457,Warangal,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
458,Warangal,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
459,Warangal,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
460,Warangal,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
461,Warangal,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
462,Warangal,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
463,Warangal,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
464,Warangal,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
465,Warangal,OCT,2017,01-10-17,31-10-17,1506796200,1509388200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
466,Warangal,NOV,2017,01-11-17,30-11-17,1509474600,1511980200,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
467,Warangal,DEC,2017,01-12-17,31-12-17,1512066600,1514658600,"Warangal, Telangana, India",lat=17.9820644&lon=79.5970954
468,Karimnagar,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
469,Karimnagar,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
470,Karimnagar,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
471,Karimnagar,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
472,Karimnagar,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
473,Karimnagar,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
474,Karimnagar,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
475,Karimnagar,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
476,Karimnagar,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
477,Karimnagar,OCT,2017,01-10-17,31-10-17,1506796200,1509388200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
478,Karimnagar,NOV,2017,01-11-17,30-11-17,1509474600,1511980200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
479,Karimnagar,DEC,2017,01-12-17,31-12-17,1512066600,1514658600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
480,Karimnagar,JAN,2017,01-01-17,31-01-17,1483209000,1485801000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
481,Karimnagar,FEB,2017,01-02-17,28-02-17,1485887400,1488220200,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
482,Karimnagar,MAR,2017,01-03-17,31-03-17,1488306600,1490898600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
483,Karimnagar,APR,2017,01-04-17,30-04-17,1490985000,1493490600,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
484,Karimnagar,MAY,2017,01-05-17,31-05-17,1493577000,1496169000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
485,Karimnagar,JUN,2017,01-06-17,30-06-17,1496255400,1498761000,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
486,Karimnagar,JUL,2017,01-07-17,31-07-17,1498847400,1501439400,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
487,Karimnagar,AUG,2017,01-08-17,31-08-17,1501525800,1504117800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
488,Karimnagar,SEP,2017,01-09-17,30-09-17,1504204200,1506709800,"Karimnagar, Telangana, India",lat=18.4348122&lon=79.1328042
